FechaFactura,Week,Year,NumSemana,Codigo,Kilos
2012-04-19,2012-16,2012,16,688706,360.00
2012-04-20,2012-16,2012,16,688706,1440.00
2012-04-23,2012-17,2012,17,688706,360.00
2012-04-23,2012-17,2012,17,688706,482.40
2012-04-23,2012-17,2012,17,688706,626.40
2012-04-23,2012-17,2012,17,688706,892.80
2012-05-02,2012-18,2012,18,688706,388.80
2012-05-02,2012-18,2012,18,688706,1072.80
2012-05-02,2012-18,2012,18,688706,1202.40
2012-05-03,2012-18,2012,18,688706,1440.00
2012-05-04,2012-18,2012,18,688706,388.80
2012-05-04,2012-18,2012,18,688706,432.00
2012-05-09,2012-19,2012,19,688706,957.60
2012-05-09,2012-19,2012,19,688706,957.60
2012-05-09,2012-19,2012,19,688706,1072.80
2012-05-09,2012-19,2012,19,688706,1440.00
2012-05-11,2012-19,2012,19,688706,388.80
2012-05-11,2012-19,2012,19,688706,432.00
2012-05-15,2012-20,2012,20,688706,108.00
2012-05-15,2012-20,2012,20,688706,1072.80
2012-05-16,2012-20,2012,20,688706,957.60
2012-05-17,2012-20,2012,20,688706,1440.00
2012-05-18,2012-20,2012,20,688706,108.00
2012-05-18,2012-20,2012,20,688706,388.80
2012-05-18,2012-20,2012,20,688706,432.00
2012-05-23,2012-21,2012,21,688706,720.00
2012-05-23,2012-21,2012,21,688706,1072.80
2012-05-25,2012-21,2012,21,688706,388.80
2012-05-25,2012-21,2012,21,688706,1440.00
2012-05-25,2012-21,2012,21,688706,1440.00
2012-06-01,2012-22,2012,22,688706,288.00
2012-06-01,2012-22,2012,22,688706,1202.40
2012-06-01,2012-22,2012,22,688706,1656.00
2012-06-04,2012-23,2012,23,688706,475.20
2012-06-06,2012-23,2012,23,688706,720.00
2012-06-06,2012-23,2012,23,688706,1202.40
2012-06-07,2012-23,2012,23,688706,180.00
2012-06-07,2012-23,2012,23,688706,288.00
2012-06-07,2012-23,2012,23,688706,1656.00
2012-06-08,2012-23,2012,23,688706,475.20
2012-06-13,2012-24,2012,24,688706,43.20
2012-06-13,2012-24,2012,24,688706,676.80
2012-06-13,2012-24,2012,24,688706,1202.40
2012-06-14,2012-24,2012,24,688706,180.00
2012-06-14,2012-24,2012,24,688706,288.00
2012-06-15,2012-24,2012,24,688706,1656.00
2012-06-20,2012-25,2012,25,688706,720.00
2012-06-20,2012-25,2012,25,688706,864.00
2012-06-22,2012-25,2012,25,688706,180.00
2012-06-22,2012-25,2012,25,688706,288.00
2012-06-25,2012-26,2012,26,688706,475.20
2012-06-26,2012-26,2012,26,688706,3.60
2012-06-27,2012-26,2012,26,688706,720.00
2012-06-27,2012-26,2012,26,688706,1202.40
2012-07-03,2012-27,2012,27,688706,417.60
2012-07-03,2012-27,2012,27,688706,540.00
2012-07-04,2012-27,2012,27,688706,885.60
2012-07-06,2012-27,2012,27,688706,417.60
2012-07-06,2012-27,2012,27,688706,540.00
2012-07-10,2012-28,2012,28,688706,957.60
2012-07-11,2012-28,2012,28,688706,885.60
2012-07-12,2012-28,2012,28,688706,1260.00
2012-07-13,2012-28,2012,28,688706,417.60
2012-07-13,2012-28,2012,28,688706,540.00
2012-07-16,2012-29,2012,29,688706,417.60
2012-07-16,2012-29,2012,29,688706,720.00
2012-07-17,2012-29,2012,29,688706,266.40
2012-07-17,2012-29,2012,29,688706,957.60
2012-07-18,2012-29,2012,29,688706,885.60
2012-07-18,2012-29,2012,29,688706,1260.00
2012-07-19,2012-29,2012,29,688706,417.60
2012-07-19,2012-29,2012,29,688706,540.00
2012-07-19,2012-29,2012,29,688706,1224.00
2012-07-24,2012-30,2012,30,688706,957.60
2012-07-25,2012-30,2012,30,688706,885.60
2012-07-26,2012-30,2012,30,688706,813.60
2012-08-01,2012-31,2012,31,688706,432.00
2012-08-01,2012-31,2012,31,688706,460.80
2012-08-01,2012-31,2012,31,688706,864.00
2012-08-01,2012-31,2012,31,688706,1108.80
2012-08-02,2012-31,2012,31,688706,1677.60
2012-08-03,2012-31,2012,31,688706,460.80
2012-08-06,2012-32,2012,32,688706,1108.80
2012-08-08,2012-32,2012,32,688706,864.00
2012-08-09,2012-32,2012,32,688706,1677.60
2012-08-10,2012-32,2012,32,688706,432.00
2012-08-10,2012-32,2012,32,688706,460.80
2012-08-14,2012-33,2012,33,688706,1108.80
2012-08-15,2012-33,2012,33,688706,864.00
2012-08-16,2012-33,2012,33,688706,432.00
2012-08-16,2012-33,2012,33,688706,1677.60
2012-08-17,2012-33,2012,33,688706,460.80
2012-08-21,2012-34,2012,34,688706,1108.80
2012-08-22,2012-34,2012,34,688706,864.00
2012-08-24,2012-34,2012,34,688706,432.00
2012-08-24,2012-34,2012,34,688706,1677.60
2012-08-28,2012-35,2012,35,688706,1108.80
2012-09-03,2012-36,2012,36,688706,288.00
2012-09-03,2012-36,2012,36,688706,482.40
2012-09-03,2012-36,2012,36,688706,1022.40
2012-09-03,2012-36,2012,36,688706,1224.00
2012-09-05,2012-36,2012,36,688706,957.60
2012-09-07,2012-36,2012,36,688706,288.00
2012-09-07,2012-36,2012,36,688706,482.40
2012-09-07,2012-36,2012,36,688706,1224.00
2012-09-12,2012-37,2012,37,688706,957.60
2012-09-12,2012-37,2012,37,688706,1022.40
2012-09-14,2012-37,2012,37,688706,288.00
2012-09-14,2012-37,2012,37,688706,482.40
2012-09-14,2012-37,2012,37,688706,482.40
2012-09-14,2012-37,2012,37,688706,1224.00
2012-09-19,2012-38,2012,38,688706,957.60
2012-09-19,2012-38,2012,38,688706,1022.40
2012-09-21,2012-38,2012,38,688706,288.00
2012-09-21,2012-38,2012,38,688706,482.40
2012-09-21,2012-38,2012,38,688706,1224.00
2012-09-25,2012-39,2012,39,688706,957.60
2012-09-26,2012-39,2012,39,688706,482.40
2012-10-01,2012-40,2012,40,688706,288.00
2012-10-04,2012-40,2012,40,688706,1620.00
2012-10-04,2012-40,2012,40,688706,1922.40
2012-10-08,2012-41,2012,41,688706,288.00
2012-10-08,2012-41,2012,41,688706,576.00
2012-10-10,2012-41,2012,41,688706,842.40
2012-10-10,2012-41,2012,41,688706,1584.00
2012-10-11,2012-41,2012,41,688706,1620.00
2012-10-12,2012-41,2012,41,688706,288.00
2012-10-17,2012-42,2012,42,688706,842.40
2012-10-17,2012-42,2012,42,688706,1584.00
2012-10-18,2012-42,2012,42,688706,1620.00
2012-10-19,2012-42,2012,42,688706,288.00
2012-10-22,2012-43,2012,43,688706,576.00
2012-10-23,2012-43,2012,43,688706,1116.00
2012-10-23,2012-43,2012,43,688706,1116.00
2012-10-24,2012-43,2012,43,688706,842.40
2012-10-24,2012-43,2012,43,688706,1202.40
2012-10-26,2012-43,2012,43,688706,288.00
2012-11-01,2012-44,2012,44,688706,842.40
2012-11-02,2012-44,2012,44,688706,360.00
2012-11-02,2012-44,2012,44,688706,842.40
2012-11-02,2012-44,2012,44,688706,1116.00
2012-11-07,2012-45,2012,45,688706,842.40
2012-11-08,2012-45,2012,45,688706,842.40
2012-11-09,2012-45,2012,45,688706,360.00
2012-11-09,2012-45,2012,45,688706,432.00
2012-11-09,2012-45,2012,45,688706,1116.00
2012-11-13,2012-46,2012,46,688706,216.00
2012-11-14,2012-46,2012,46,688706,842.40
2012-11-15,2012-46,2012,46,688706,842.40
2012-11-16,2012-46,2012,46,688706,1116.00
2012-11-19,2012-47,2012,47,688706,216.00
2012-11-19,2012-47,2012,47,688706,360.00
2012-11-19,2012-47,2012,47,688706,432.00
2012-11-21,2012-47,2012,47,688706,842.40
2012-11-22,2012-47,2012,47,688706,3.84
2012-11-22,2012-47,2012,47,688706,842.40
2012-11-22,2012-47,2012,47,688706,1677.60
2012-11-26,2012-48,2012,48,688706,216.00
2012-11-26,2012-48,2012,48,688706,360.00
2012-11-26,2012-48,2012,48,688706,432.00
2012-11-27,2012-48,2012,48,688706,842.00
2012-12-01,2012-48,2012,48,688706,1116.00
2012-12-01,2012-48,2012,48,688706,1677.60
2012-12-03,2012-49,2012,49,688706,597.60
2012-12-03,2012-49,2012,49,688706,864.00
2012-12-05,2012-49,2012,49,688706,957.60
2012-12-06,2012-49,2012,49,688706,1562.40
2012-12-10,2012-50,2012,50,688706,597.60
2012-12-10,2012-50,2012,50,688706,864.00
2012-12-10,2012-50,2012,50,688706,1677.60
2012-12-12,2012-50,2012,50,688706,957.60
2012-12-13,2012-50,2012,50,688706,1562.40
2012-12-17,2012-51,2012,51,688706,597.60
2012-12-17,2012-51,2012,51,688706,864.00
2012-12-17,2012-51,2012,51,688706,1677.60
2012-12-19,2012-51,2012,51,688706,957.60
2012-12-20,2012-51,2012,51,688706,1080.00
2012-12-21,2012-51,2012,51,688706,1080.00
2012-12-22,2012-51,2012,51,688706,165.60
2012-12-22,2012-51,2012,51,688706,432.00
2012-12-22,2012-51,2012,51,688706,864.00
2012-12-26,2012-52,2012,52,688706,957.60
2012-12-26,2012-52,2012,52,688706,1677.60
2013-01-02,2013-01,2013,1,688706,720.00
2013-01-02,2013-01,2013,1,688706,957.60
2013-01-03,2013-01,2013,1,688706,295.20
2013-01-03,2013-01,2013,1,688706,950.40
2013-01-04,2013-01,2013,1,688706,43.20
2013-01-04,2013-01,2013,1,688706,122.40
2013-01-04,2013-01,2013,1,688706,194.40
2013-01-04,2013-01,2013,1,688706,273.60
2013-01-04,2013-01,2013,1,688706,316.80
2013-01-08,2013-02,2013,2,688706,72.00
2013-01-09,2013-02,2013,2,688706,957.60
2013-01-10,2013-02,2013,2,688706,482.40
2013-01-10,2013-02,2013,2,688706,1440.00
2013-01-11,2013-02,2013,2,688706,360.00
2013-01-11,2013-02,2013,2,688706,396.00
2013-01-16,2013-03,2013,3,688706,482.40
2013-01-16,2013-03,2013,3,688706,720.00
2013-01-16,2013-03,2013,3,688706,957.60
2013-01-17,2013-03,2013,3,688706,396.00
2013-01-17,2013-03,2013,3,688706,1440.00
2013-01-19,2013-03,2013,3,688706,360.00
2013-01-23,2013-04,2013,4,688706,720.00
2013-01-23,2013-04,2013,4,688706,957.60
2013-01-24,2013-04,2013,4,688706,1440.00
2013-01-25,2013-04,2013,4,688706,360.00
2013-01-25,2013-04,2013,4,688706,396.00
2013-01-28,2013-05,2013,5,688706,720.00
2013-01-30,2013-05,2013,5,688706,957.60
2013-01-30,2013-05,2013,5,688706,957.60
2013-02-01,2013-05,2013,5,688706,331.20
2013-02-01,2013-05,2013,5,688706,1080.00
2013-02-06,2013-06,2013,6,688706,1080.00
2013-02-08,2013-06,2013,6,688706,331.20
2013-02-11,2013-07,2013,7,688706,432.00
2013-02-13,2013-07,2013,7,688706,957.60
2013-02-14,2013-07,2013,7,688706,1080.00
2013-02-15,2013-07,2013,7,688706,331.20
2013-02-15,2013-07,2013,7,688706,432.00
2013-02-15,2013-07,2013,7,688706,2016.00
2013-02-20,2013-08,2013,8,688706,360.00
2013-02-20,2013-08,2013,8,688706,720.00
2013-02-22,2013-08,2013,8,688706,331.20
2013-02-22,2013-08,2013,8,688706,432.00
2013-03-04,2013-10,2013,10,688706,360.00
2013-03-04,2013-10,2013,10,688706,360.00
2013-03-04,2013-10,2013,10,688706,360.00
2013-03-04,2013-10,2013,10,688706,576.00
2013-03-04,2013-10,2013,10,688706,576.00
2013-03-04,2013-10,2013,10,688706,576.00
2013-03-07,2013-10,2013,10,688706,648.00
2013-03-08,2013-10,2013,10,688706,576.00
2013-03-08,2013-10,2013,10,688706,1152.00
2013-03-11,2013-11,2013,11,688706,360.00
2013-03-11,2013-11,2013,11,688706,360.00
2013-03-11,2013-11,2013,11,688706,360.00
2013-03-12,2013-11,2013,11,688706,576.00
2013-03-12,2013-11,2013,11,688706,576.00
2013-03-12,2013-11,2013,11,688706,648.00
2013-03-12,2013-11,2013,11,688706,648.00
2013-03-12,2013-11,2013,11,688706,1152.00
2013-03-12,2013-11,2013,11,688706,1152.00
2013-03-13,2013-11,2013,11,688706,864.00
2013-03-14,2013-11,2013,11,688706,388.80
2013-03-14,2013-11,2013,11,688706,648.00
2013-03-15,2013-11,2013,11,688706,1152.00
2013-03-18,2013-12,2013,12,688706,720.00
2013-03-20,2013-12,2013,12,688706,1728.00
2013-03-21,2013-12,2013,12,688706,633.60
2013-03-21,2013-12,2013,12,688706,1152.00
2013-03-21,2013-12,2013,12,688706,1296.00
2013-04-01,2013-14,2013,14,688706,122.40
2013-04-01,2013-14,2013,14,688706,360.00
2013-04-01,2013-14,2013,14,688706,1015.20
2013-04-03,2013-14,2013,14,688706,957.60
2013-04-04,2013-14,2013,14,688706,828.00
2013-04-05,2013-14,2013,14,688706,1137.60
2013-04-08,2013-15,2013,15,688706,360.00
2013-04-09,2013-15,2013,15,688706,828.00
2013-04-10,2013-15,2013,15,688706,957.60
2013-04-11,2013-15,2013,15,688706,691.20
2013-04-12,2013-15,2013,15,688706,432.00
2013-04-12,2013-15,2013,15,688706,568.80
2013-04-12,2013-15,2013,15,688706,1137.60
2013-04-15,2013-16,2013,16,688706,194.40
2013-04-15,2013-16,2013,16,688706,360.00
2013-04-17,2013-16,2013,16,688706,957.60
2013-04-18,2013-16,2013,16,688706,828.00
2013-04-19,2013-16,2013,16,688706,194.40
2013-04-19,2013-16,2013,16,688706,432.00
2013-04-19,2013-16,2013,16,688706,1137.60
2013-04-22,2013-17,2013,17,688706,360.00
2013-04-24,2013-17,2013,17,688706,957.60
2013-04-25,2013-17,2013,17,688706,828.00
2013-05-02,2013-18,2013,18,688706,388.80
2013-05-02,2013-18,2013,18,688706,957.60
2013-05-02,2013-18,2013,18,688706,993.60
2013-05-02,2013-18,2013,18,688706,4068.00
2013-05-03,2013-18,2013,18,688706,504.00
2013-05-06,2013-19,2013,19,688706,388.80
2013-05-06,2013-19,2013,19,688706,993.60
2013-05-08,2013-19,2013,19,688706,1440.00
2013-05-09,2013-19,2013,19,688706,504.00
2013-05-09,2013-19,2013,19,688706,1353.60
2013-05-10,2013-19,2013,19,688706,388.80
2013-05-11,2013-19,2013,19,688706,993.60
2013-05-14,2013-20,2013,20,688706,180.00
2013-05-15,2013-20,2013,20,688706,957.60
2013-05-16,2013-20,2013,20,688706,324.00
2013-05-16,2013-20,2013,20,688706,324.00
2013-05-16,2013-20,2013,20,688706,1353.60
2013-05-17,2013-20,2013,20,688706,136.80
2013-05-17,2013-20,2013,20,688706,180.00
2013-05-20,2013-21,2013,21,688706,367.20
2013-05-20,2013-21,2013,21,688706,388.80
2013-05-20,2013-21,2013,21,688706,993.60
2013-05-22,2013-21,2013,21,688706,957.60
2013-05-25,2013-21,2013,21,688706,180.00
2013-05-25,2013-21,2013,21,688706,504.00
2013-05-27,2013-22,2013,22,688706,388.80
2013-05-27,2013-22,2013,22,688706,993.60
2013-05-28,2013-22,2013,22,688706,28.80
2013-05-28,2013-22,2013,22,688706,28.80
2013-05-28,2013-22,2013,22,688706,482.40
2013-06-04,2013-23,2013,23,688706,28.80
2013-06-04,2013-23,2013,23,688706,417.60
2013-06-04,2013-23,2013,23,688706,648.00
2013-06-04,2013-23,2013,23,688706,1224.00
2013-06-05,2013-23,2013,23,688706,900.00
2013-06-06,2013-23,2013,23,688706,648.00
2013-06-07,2013-23,2013,23,688706,417.60
2013-06-07,2013-23,2013,23,688706,1202.40
2013-06-07,2013-23,2013,23,688706,1512.00
2013-06-12,2013-24,2013,24,688706,864.00
2013-06-13,2013-24,2013,24,688706,626.40
2013-06-14,2013-24,2013,24,688706,648.00
2013-06-14,2013-24,2013,24,688706,1512.00
2013-06-17,2013-25,2013,25,688706,417.60
2013-06-17,2013-25,2013,25,688706,1224.00
2013-06-19,2013-25,2013,25,688706,864.00
2013-06-21,2013-25,2013,25,688706,396.00
2013-06-21,2013-25,2013,25,688706,648.00
2013-06-21,2013-25,2013,25,688706,1116.00
2013-06-24,2013-26,2013,26,688706,417.60
2013-06-24,2013-26,2013,26,688706,1202.40
2013-06-26,2013-26,2013,26,688706,864.00
2013-07-02,2013-27,2013,27,688706,338.40
2013-07-02,2013-27,2013,27,688706,1274.40
2013-07-03,2013-27,2013,27,688706,864.00
2013-07-05,2013-27,2013,27,688706,576.00
2013-07-05,2013-27,2013,27,688706,1634.40
2013-07-08,2013-28,2013,28,688706,338.40
2013-07-08,2013-28,2013,28,688706,1152.00
2013-07-10,2013-28,2013,28,688706,864.00
2013-07-12,2013-28,2013,28,688706,576.00
2013-07-12,2013-28,2013,28,688706,1634.40
2013-07-15,2013-29,2013,29,688706,338.40
2013-07-15,2013-29,2013,29,688706,1152.00
2013-07-17,2013-29,2013,29,688706,432.00
2013-07-19,2013-29,2013,29,688706,576.00
2013-07-19,2013-29,2013,29,688706,1634.40
2013-07-22,2013-30,2013,30,688706,338.40
2013-07-22,2013-30,2013,30,688706,482.40
2013-07-22,2013-30,2013,30,688706,1022.40
2013-07-24,2013-30,2013,30,688706,576.00
2013-07-24,2013-30,2013,30,688706,864.00
2013-07-26,2013-30,2013,30,688706,1634.40
2013-07-29,2013-31,2013,31,688706,338.40
2013-08-01,2013-31,2013,31,688706,468.00
2013-08-01,2013-31,2013,31,688706,489.60
2013-08-02,2013-31,2013,31,688706,504.00
2013-08-02,2013-31,2013,31,688706,1677.60
2013-08-05,2013-32,2013,32,688706,417.60
2013-08-05,2013-32,2013,32,688706,1173.60
2013-08-06,2013-32,2013,32,688706,482.40
2013-08-12,2013-33,2013,33,688706,417.60
2013-08-12,2013-33,2013,33,688706,417.60
2013-08-12,2013-33,2013,33,688706,417.60
2013-08-12,2013-33,2013,33,688706,482.40
2013-08-12,2013-33,2013,33,688706,482.40
2013-08-12,2013-33,2013,33,688706,482.40
2013-08-12,2013-33,2013,33,688706,504.00
2013-08-12,2013-33,2013,33,688706,504.00
2013-08-12,2013-33,2013,33,688706,504.00
2013-08-12,2013-33,2013,33,688706,1173.60
2013-08-12,2013-33,2013,33,688706,1173.60
2013-08-12,2013-33,2013,33,688706,1173.60
2013-08-14,2013-33,2013,33,688706,640.80
2013-08-22,2013-34,2013,34,688706,324.00
2013-08-22,2013-34,2013,34,688706,640.80
2013-08-23,2013-34,2013,34,688706,676.80
2013-08-23,2013-34,2013,34,688706,979.20
2013-08-26,2013-35,2013,35,688706,21.60
2013-08-26,2013-35,2013,35,688706,1036.80
2013-08-27,2013-35,2013,35,688706,7.20
2013-09-02,2013-36,2013,36,688706,446.40
2013-09-03,2013-36,2013,36,688706,684.00
2013-09-04,2013-36,2013,36,688706,957.60
2013-09-05,2013-36,2013,36,688706,446.40
2013-09-05,2013-36,2013,36,688706,684.00
2013-09-05,2013-36,2013,36,688706,842.40
2013-09-05,2013-36,2013,36,688706,1044.00
2013-09-09,2013-37,2013,37,688706,597.60
2013-09-11,2013-37,2013,37,688706,957.60
2013-09-12,2013-37,2013,37,688706,1044.00
2013-09-13,2013-37,2013,37,688706,684.00
2013-09-16,2013-38,2013,38,688706,446.40
2013-09-16,2013-38,2013,38,688706,597.60
2013-09-18,2013-38,2013,38,688706,957.60
2013-09-19,2013-38,2013,38,688706,957.60
2013-09-19,2013-38,2013,38,688706,1044.00
2013-09-20,2013-38,2013,38,688706,684.00
2013-09-23,2013-39,2013,39,688706,446.40
2013-09-23,2013-39,2013,39,688706,482.40
2013-09-23,2013-39,2013,39,688706,597.60
2013-09-25,2013-39,2013,39,688706,957.60
2013-09-26,2013-39,2013,39,688706,1044.00
2013-10-01,2013-40,2013,40,688706,244.80
2013-10-01,2013-40,2013,40,688706,1130.40
2013-10-02,2013-40,2013,40,688706,864.00
2013-10-03,2013-40,2013,40,688706,1612.80
2013-10-04,2013-40,2013,40,688706,720.00
2013-10-07,2013-41,2013,41,688706,244.80
2013-10-07,2013-41,2013,41,688706,1130.40
2013-10-09,2013-41,2013,41,688706,864.00
2013-10-10,2013-41,2013,41,688706,1612.80
2013-10-11,2013-41,2013,41,688706,244.80
2013-10-11,2013-41,2013,41,688706,720.00
2013-10-12,2013-41,2013,41,688706,1130.40
2013-10-16,2013-42,2013,42,688706,864.00
2013-10-17,2013-42,2013,42,688706,1612.80
2013-10-18,2013-42,2013,42,688706,360.00
2013-10-22,2013-43,2013,43,688706,244.80
2013-10-22,2013-43,2013,43,688706,1130.40
2013-10-22,2013-43,2013,43,688706,2456.25
2013-10-23,2013-43,2013,43,688706,482.40
2013-10-24,2013-43,2013,43,688706,1612.80
2013-10-25,2013-43,2013,43,688706,720.00
2013-10-28,2013-44,2013,44,688706,244.80
2013-10-28,2013-44,2013,44,688706,396.00
2013-10-28,2013-44,2013,44,688706,597.60
2013-10-28,2013-44,2013,44,688706,720.00
2013-11-01,2013-44,2013,44,688706,360.00
2013-11-01,2013-44,2013,44,688706,482.40
2013-11-01,2013-44,2013,44,688706,1130.40
2013-11-06,2013-45,2013,45,688706,864.00
2013-11-08,2013-45,2013,45,688706,482.40
2013-11-08,2013-45,2013,45,688706,1130.40
2013-11-08,2013-45,2013,45,688706,1872.00
2013-11-09,2013-45,2013,45,688706,432.00
2013-11-13,2013-46,2013,46,688706,864.00
2013-11-15,2013-46,2013,46,688706,432.00
2013-11-15,2013-46,2013,46,688706,1130.40
2013-11-15,2013-46,2013,46,688706,1872.00
2013-11-18,2013-47,2013,47,688706,482.40
2013-11-20,2013-47,2013,47,688706,864.00
2013-11-22,2013-47,2013,47,688706,432.00
2013-11-22,2013-47,2013,47,688706,1872.00
2013-11-25,2013-48,2013,48,688706,57.60
2013-11-25,2013-48,2013,48,688706,424.80
2013-11-25,2013-48,2013,48,688706,1130.40
2013-11-27,2013-48,2013,48,688706,482.40
2013-11-27,2013-48,2013,48,688706,482.40
2013-11-27,2013-48,2013,48,688706,864.00
2013-11-27,2013-48,2013,48,688706,1562.40
2013-12-02,2013-49,2013,49,688706,576.00
2013-12-02,2013-49,2013,49,688706,648.00
2013-12-02,2013-49,2013,49,688706,806.40
2013-12-02,2013-49,2013,49,688706,849.60
2013-12-02,2013-49,2013,49,688706,2397.60
2013-12-03,2013-49,2013,49,688706,151.20
2013-12-03,2013-49,2013,49,688706,648.00
2013-12-04,2013-49,2013,49,688706,957.60
2013-12-04,2013-49,2013,49,688706,1123.20
2013-12-09,2013-50,2013,50,688706,208.80
2013-12-09,2013-50,2013,50,688706,576.00
2013-12-09,2013-50,2013,50,688706,806.40
2013-12-09,2013-50,2013,50,688706,1173.60
2013-12-10,2013-50,2013,50,688706,1922.40
2013-12-11,2013-50,2013,50,688706,957.60
2013-12-17,2013-51,2013,51,688706,324.00
2013-12-17,2013-51,2013,51,688706,806.40
2013-12-18,2013-51,2013,51,688706,561.60
2013-12-18,2013-51,2013,51,688706,576.00
2013-12-18,2013-51,2013,51,688706,878.40
2013-12-19,2013-51,2013,51,688706,2764.80
2013-12-20,2013-51,2013,51,688706,324.00
2013-12-21,2013-51,2013,51,688706,576.00
2013-12-23,2013-52,2013,52,688706,122.40
2013-12-23,2013-52,2013,52,688706,835.20
2013-12-23,2013-52,2013,52,688706,1620.00
2013-12-26,2013-52,2013,52,688706,388.80
2013-12-26,2013-52,2013,52,688706,561.60
2013-12-26,2013-52,2013,52,688706,1382.40
2014-01-02,2014-01,2014,1,688706,864.00
2014-01-03,2014-01,2014,1,688706,424.80
2014-01-03,2014-01,2014,1,688706,446.40
2014-01-03,2014-01,2014,1,688706,576.00
2014-01-03,2014-01,2014,1,688706,1245.60
2014-01-07,2014-02,2014,2,688706,43.20
2014-01-08,2014-02,2014,2,688706,849.60
2014-01-08,2014-02,2014,2,688706,972.00
2014-01-13,2014-03,2014,3,688706,446.40
2014-01-13,2014-03,2014,3,688706,576.00
2014-01-14,2014-03,2014,3,688706,972.00
2014-01-15,2014-03,2014,3,688706,849.60
2014-01-20,2014-04,2014,4,688706,216.00
2014-01-20,2014-04,2014,4,688706,446.40
2014-01-20,2014-04,2014,4,688706,576.00
2014-01-20,2014-04,2014,4,688706,1166.40
2014-01-20,2014-04,2014,4,688706,1713.00
2014-01-27,2014-05,2014,5,688706,7.20
2014-01-27,2014-05,2014,5,688706,208.80
2014-01-27,2014-05,2014,5,688706,446.40
2014-01-27,2014-05,2014,5,688706,576.00
2014-01-27,2014-05,2014,5,688706,1713.60
2014-01-28,2014-05,2014,5,688706,1166.40
2014-02-03,2014-06,2014,6,688706,475.20
2014-02-04,2014-06,2014,6,688706,885.60
2014-02-05,2014-06,2014,6,688706,482.40
2014-02-07,2014-06,2014,6,688706,576.00
2014-02-10,2014-07,2014,7,688706,475.20
2014-02-11,2014-07,2014,7,688706,885.60
2014-02-12,2014-07,2014,7,688706,482.40
2014-02-12,2014-07,2014,7,688706,720.00
2014-02-13,2014-07,2014,7,688706,1116.00
2014-02-17,2014-08,2014,8,688706,475.20
2014-02-18,2014-08,2014,8,688706,885.60
2014-02-19,2014-08,2014,8,688706,482.40
2014-02-20,2014-08,2014,8,688706,1116.00
2014-02-21,2014-08,2014,8,688706,576.00
2014-02-24,2014-09,2014,9,688706,475.20
2014-02-24,2014-09,2014,9,688706,1116.00
2014-02-25,2014-09,2014,9,688706,885.60
2014-03-03,2014-10,2014,10,688706,360.00
2014-03-03,2014-10,2014,10,688706,720.00
2014-03-03,2014-10,2014,10,688706,813.60
2014-03-05,2014-10,2014,10,688706,720.00
2014-03-07,2014-10,2014,10,688706,813.60
2014-03-10,2014-11,2014,11,688706,360.00
2014-03-12,2014-11,2014,11,688706,360.00
2014-03-12,2014-11,2014,11,688706,720.00
2014-03-14,2014-11,2014,11,688706,720.00
2014-03-14,2014-11,2014,11,688706,813.60
2014-03-17,2014-12,2014,12,688706,360.00
2014-03-17,2014-12,2014,12,688706,1548.00
2014-03-19,2014-12,2014,12,688706,360.00
2014-03-19,2014-12,2014,12,688706,720.00
2014-03-21,2014-12,2014,12,688706,720.00
2014-03-21,2014-12,2014,12,688706,813.60
2014-03-21,2014-12,2014,12,688706,1548.00
2014-03-25,2014-13,2014,13,688706,360.00
2014-03-26,2014-13,2014,13,688706,720.00
2014-04-01,2014-14,2014,14,688706,360.00
2014-04-02,2014-14,2014,14,688706,842.40
2014-04-02,2014-14,2014,14,688706,1238.40
2014-04-03,2014-14,2014,14,688706,1368.00
2014-04-07,2014-15,2014,15,688706,720.00
2014-04-07,2014-15,2014,15,688706,1008.00
2014-04-07,2014-15,2014,15,688706,2476.80
2014-04-09,2014-15,2014,15,688706,1684.80
2014-04-10,2014-15,2014,15,688706,108.00
2014-04-10,2014-15,2014,15,688706,2736.00
2014-04-21,2014-17,2014,17,688706,108.00
2014-04-21,2014-17,2014,17,688706,360.00
2014-04-21,2014-17,2014,17,688706,360.00
2014-04-21,2014-17,2014,17,688706,504.00
2014-04-21,2014-17,2014,17,688706,1238.40
2014-04-21,2014-17,2014,17,688706,1238.40
2014-04-21,2014-17,2014,17,688706,1490.40
2014-04-23,2014-17,2014,17,688706,1440.00
2014-04-24,2014-17,2014,17,688706,1368.00
2014-05-05,2014-19,2014,19,688706,360.00
2014-05-05,2014-19,2014,19,688706,576.00
2014-05-05,2014-19,2014,19,688706,1274.40
2014-05-05,2014-19,2014,19,688706,2160.00
2014-05-07,2014-19,2014,19,688706,957.60
2014-05-12,2014-20,2014,20,688706,288.00
2014-05-12,2014-20,2014,20,688706,360.00
2014-05-12,2014-20,2014,20,688706,576.00
2014-05-12,2014-20,2014,20,688706,2160.00
2014-05-13,2014-20,2014,20,688706,1497.60
2014-05-14,2014-20,2014,20,688706,957.60
2014-05-19,2014-21,2014,21,688706,288.00
2014-05-19,2014-21,2014,21,688706,360.00
2014-05-19,2014-21,2014,21,688706,1440.00
2014-05-20,2014-21,2014,21,688706,576.00
2014-05-20,2014-21,2014,21,688706,2772.00
2014-05-21,2014-21,2014,21,688706,957.60
2014-05-26,2014-22,2014,22,688706,360.00
2014-05-26,2014-22,2014,22,688706,576.00
2014-05-26,2014-22,2014,22,688706,1440.00
2014-05-27,2014-22,2014,22,688706,2764.80
